0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
,Name:,Leo,Family name:,Duyndam,Nationality:,The Netherlands ,Gender:, ,Age:,42 years,Date of birth:,02-01-1948,Place of birth:,"Poeldijk (Zuid-Holland), The Netherlands ",Date of death:26-07-1990Place of death: ,"    Tourrettes-sur-Loup (Provence-Alpes-Cote d'Azur), France",Professional:,1967-1976,, , ,,,,,
,Name:,Yves,Family name:,Hézard,Nationality:,France ,Gender:, ,Age:,70  years,Date of birth:,20-10-1948,Place of birth:,"Donzy (Bourgogne), France ",Professional:,1970-1981,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Jos,Family name:,Huysmans,Nationality:,Belgium ,Gender:, ,Age:,70 years,Date of birth:,18-12-1941,Place of birth:,"Beerzel (Antwerpen), Belgium ",Date of death:10-10-2012Place of death: ,"    Beerzel (Antwerpen), Belgium",Professional:,1964-1977,Commemorations, , ,,,,,
,Name:,Willy,Family name:,Teirlinck,Nationality:,Belgium ,Gender:, ,Age:,71  years,Date of birth:,10-08-1948,Place of birth:,"Teralfene (Brabant), Belgium ",Professional:,1970-1986,, , ,,,,,,,
,Name:,Bernard,Family name:,Thévenet,Nationality:,France ,Gender:, ,Age:,71  years,Date of birth:,10-01-1948,Place of birth:,"Saint-Julien-de-Civry (Bourgogne), France ",Professional:,1970-1981,, , ,,,,,,,
,Name:,Lucien,Family name:,Van Impe,Nationality:,Belgium ,Gender:, ,Age:,72  years,Date of birth:,20-10-1946,Place of birth:,"Erpe-Mere (Oost-Vlaanderen), Belgium ",Professional:,1969-1987,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Cyrille,Family name:,Guimard,Nationality:,France ,Gender:, ,Age:,72  years,Date of birth:,20-01-1947,Place of birth:,"Bougenais (Pays de la Loire), France ",Professional:,1968-1976,, , ,,,,,,,
,Name:,Cyrille,Family name:,Guimard,Nationality:,France ,Gender:, ,Age:,72  years,Date of birth:,20-01-1947,Place of birth:,"Bougenais (Pays de la Loire), France ",Professional:,1968-1976,, , ,,,,,,,
,Name:,Willy,Family name:,Teirlinck,Nationality:,Belgium ,Gender:, ,Age:,71  years,Date of birth:,10-08-1948,Place of birth:,"Teralfene (Brabant), Belgium ",Professional:,1970-1986,, , ,,,,,,,
,Name:,Bernard,Family name:,Thévenet,Nationality:,France ,Gender:, ,Age:,71  years,Date of birth:,10-01-1948,Place of birth:,"Saint-Julien-de-Civry (Bourgogne), France ",Professional:,1970-1981,, , ,,,,,,,
,Name:,Rini,Family name:,Wagtmans,Nationality:,The Netherlands ,Gender:, ,Age:,72  years,Date of birth:,26-12-1946,Place of birth:,"Sint Willebrord (Noord-Brabant), The Netherlands ",Professional:,1968-1973,, , ,,,,,,,
,Name:,Joseph,Family name:,Bruyere,Nationality:,Belgium ,Gender:, ,Age:,70  years,Date of birth:,05-10-1948,Place of birth:,"Maastricht (Limburg), The Netherlands ",Professional:,1970-1980,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Willy,Family name:,Teirlinck,Nationality:,Belgium ,Gender:, ,Age:,71  years,Date of birth:,10-08-1948,Place of birth:,"Teralfene (Brabant), Belgium ",Professional:,1970-1986,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Lucien,Family name:,Van Impe,Nationality:,Belgium ,Gender:, ,Age:,72  years,Date of birth:,20-10-1946,Place of birth:,"Erpe-Mere (Oost-Vlaanderen), Belgium ",Professional:,1969-1987,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Eric,Family name:,Leman,Nationality:,Belgium ,Gender:, ,Age:,73  years,Date of birth:,17-07-1946,Place of birth:,"Ledegem (West-Vlaanderen), Belgium ",Professional:,1968-1977,, , ,,,,,,,
,Name:,Gerben,Family name:,Karstens,Nationality:,The Netherlands ,Gender:, ,Age:,77  years,Date of birth:,14-01-1942,Place of birth:,"Voorburg (Zuid-Holland), The Netherlands ",Professional:,1965-1980,Websites:,http://www.gerbenkarstens.com, , ,,,,,,
,Name:,Albert,Family name:,Van Vlierberghe,Nationality:,Belgium ,Gender:, ,Age:,49 years,Date of birth:,18-03-1942,Place of birth:,"Belsele (Oost-Vlaanderen), Belgium ",Date of death:20-12-1991Place of death: ,"    Sint-Niklaas (Oost-Vlaanderen), Belgium",Professional:,1966-1980,, , ,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Rini,Family name:,Wagtmans,Nationality:,The Netherlands ,Gender:, ,Age:,72  years,Date of birth:,26-12-1946,Place of birth:,"Sint Willebrord (Noord-Brabant), The Netherlands ",Professional:,1968-1973,, , ,,,,,,,
,Name:,Jean-Pierre,Family name:,Genet,Nationality:,France ,Gender:, ,Age:,64 years,Date of birth:,24-10-1940,Place of birth:,"Brest (Bretagne), France ",Date of death:15-03-2005Place of death: ,"    Loctudy (Bretagne), France",Professional:,1964-1977,, , ,,,,,
,Name:,Pietro,Family name:,Guerra,Nationality:,Italy ,Gender:, ,Age:,76  years,Date of birth:,28-06-1943,Place of birth:,"San Pietro di Morubio (Veneto), Italy ",Professional:,1966-1974,, , ,,,,,,,
,Name:,Eric,Family name:,Leman,Nationality:,Belgium ,Gender:, ,Age:,73  years,Date of birth:,17-07-1946,Place of birth:,"Ledegem (West-Vlaanderen), Belgium ",Professional:,1968-1977,, , ,,,,,,,
,Name:,Mauro,Family name:,Simonetti,Nationality:,Italy ,Gender:, ,Age:,71  years,Date of birth:,14-07-1948,Place of birth:,"Livorno (Toscana), Italy ",Professional:,1970-1979,, , ,,,,,,,
,Name:,Eric,Family name:,Leman,Nationality:,Belgium ,Gender:, ,Age:,73  years,Date of birth:,17-07-1946,Place of birth:,"Ledegem (West-Vlaanderen), Belgium ",Professional:,1968-1977,, , ,,,,,,,
,Name:,Luis,Family name:,Ocaña Pernia,Nationality:,Spain ,Gender:, ,Age:,48 years,Date of birth:,09-06-1945,Place of birth:,"Priego (Castilla-La Mancha), Spain ",Date of death:19-05-1994Place of death: ,"    Caupenne-d'Armagnac (Midi-Pyrenees), France",Professional:,1968-1977,, , ,,,,,
,Name:,Walter,Family name:,Godefroot,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,02-07-1943,Place of birth:,"Gent (Oost-Vlaanderen), Belgium ",Professional:,1965-1979,, , ,,,,,,,
,Name:,Bernard,Family name:,Thévenet,Nationality:,France ,Gender:, ,Age:,71  years,Date of birth:,10-01-1948,Place of birth:,"Saint-Julien-de-Civry (Bourgogne), France ",Professional:,1970-1981,, , ,,,,,,,
,Name:,Luis,Family name:,Ocaña Pernia,Nationality:,Spain ,Gender:, ,Age:,48 years,Date of birth:,09-06-1945,Place of birth:,"Priego (Castilla-La Mancha), Spain ",Date of death:19-05-1994Place of death: ,"    Caupenne-d'Armagnac (Midi-Pyrenees), France",Professional:,1968-1977,, , ,,,,,
,Name:,Luciano,Family name:,Armani,Nationality:,Italy ,Gender:, ,Age:,78  years,Date of birth:,12-10-1940,Place of birth:,"Felegara (Emilia-Romagna), Italy ",Professional:,1965-1972,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,José Manuel,Family name:,Fuente Lavandera,Nationality:,Spain ,Gender:, ,Age:,50 years,Date of birth:,30-09-1945,Place of birth:,"Limanes (Asturias), Spain ",Date of death:18-07-1996Place of death: ,"    Oviedo (Asturias), Spain",Professional:,1970-1976,, , ,,,,,
,Name:,José Manuel,Family name:,Fuente Lavandera,Nationality:,Spain ,Gender:, ,Age:,50 years,Date of birth:,30-09-1945,Place of birth:,"Limanes (Asturias), Spain ",Date of death:18-07-1996Place of death: ,"    Oviedo (Asturias), Spain",Professional:,1970-1976,, , ,,,,,
,Name:,Bernard,Family name:,Labourdette,Nationality:,France ,Gender:, ,Age:,73  years,Date of birth:,13-08-1946,Place of birth:,"Lurbe-Saint-Christau (Aquitaine), France ",Professional:,1969-1977,, , ,,,,,,,
,Name:,Herman,Family name:,Van Springel,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,14-08-1943,Place of birth:,"Ranst (Antwerpen), Belgium ",Professional:,1965-1981,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Jean-Pierre,Family name:,Danguillaume,Nationality:,France ,Gender:, ,Age:,73  years,Date of birth:,25-05-1946,Place of birth:,"Joué-lés-Tours (Centre), France ",Professional:,1969-1978,, , ,,,,,,,
,Name:,Jan,Family name:,Krekels,Nationality:,The Netherlands ,Gender:, ,Age:,72  years,Date of birth:,26-08-1947,Place of birth:,"Sittard-Geleen (Limburg), The Netherlands ",Professional:,1969-1978,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Lucien,Family name:,Van Impe,Nationality:,Belgium ,Gender:, ,Age:,72  years,Date of birth:,20-10-1946,Place of birth:,"Erpe-Mere (Oost-Vlaanderen), Belgium ",Professional:,1969-1987,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Cyrille,Family name:,Guimard,Nationality:,France ,Gender:, ,Age:,72  years,Date of birth:,20-01-1947,Place of birth:,"Bougenais (Pays de la Loire), France ",Professional:,1968-1976,, , ,,,,,,,
,Name:,Italo,Family name:,Zilioli,Nationality:,Italy ,Gender:, ,Age:,77  years,Date of birth:,24-09-1941,Place of birth:,"Torino (Piemonte), Italy ",Professional:,1962-1976,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Marino,Family name:,Basso,Nationality:,Italy ,Gender:, ,Age:,74  years,Date of birth:,01-06-1945,Place of birth:,"Caldogno (Veneto), Italy ",Professional:,1966-1978,, , ,,,,,,,
,Name:,Walter,Family name:,Godefroot,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,02-07-1943,Place of birth:,"Gent (Oost-Vlaanderen), Belgium ",Professional:,1965-1979,, , ,,,,,,,
,Name:,Walter,Family name:,Godefroot,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,02-07-1943,Place of birth:,"Gent (Oost-Vlaanderen), Belgium ",Professional:,1965-1979,, , ,,,,,,,
,Name:,Joseph,Family name:,Spruyt,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,25-02-1943,Place of birth:,"Viersel (Antwerpen), Belgium ",Professional:,1965-1975,, , ,,,,,,,
,Name:,Roger,Family name:,De Vlaeminck,Nationality:,Belgium ,Gender:, ,Age:,72  years,Date of birth:,24-08-1947,Place of birth:,"Eeklo (Oost-Vlaanderen), Belgium ",Professional:,1969-19841986-1988,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,José Antonio,Family name:,González Linares,Nationality:,Spain ,Gender:, ,Age:,73  years,Date of birth:,25-02-1946,Place of birth:,"San Felices de Buelna (Cantabria), Spain ",Professional:,1969-1979,, , ,,,,,,,
,Name:,Alain,Family name:,Vasseur,Nationality:,France ,Gender:, ,Age:,71  years,Date of birth:,01-04-1948,Place of birth:,"Cappelle-la-Grande (Nord-Pas-de-Calais), France ",Professional:,1969-1974,, , ,,,,,,,
,Name:,Mogens,Family name:,Frey,Nationality:,Denmark ,Gender:, ,Age:,78  years,Date of birth:,02-07-1941,Place of birth:,"Glostrup (Hovedstaden), Denmark ",Professional:,1969-19711973,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Marino,Family name:,Basso,Nationality:,Italy ,Gender:, ,Age:,74  years,Date of birth:,01-06-1945,Place of birth:,"Caldogno (Veneto), Italy ",Professional:,1966-1978,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Primo,Family name:,Mori,Nationality:,Italy ,Gender:, ,Age:,75  years,Date of birth:,07-04-1944,Place of birth:,"San Miniato (Toscana), Italy ",Professional:,1969-1975,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Rini,Family name:,Wagtmans,Nationality:,The Netherlands ,Gender:, ,Age:,72  years,Date of birth:,26-12-1946,Place of birth:,"Sint Willebrord (Noord-Brabant), The Netherlands ",Professional:,1968-1973,, , ,,,,,,,
,Name:,Albert,Family name:,Van Vlierberghe,Nationality:,Belgium ,Gender:, ,Age:,49 years,Date of birth:,18-03-1942,Place of birth:,"Belsele (Oost-Vlaanderen), Belgium ",Date of death:20-12-1991Place of death: ,"    Sint-Niklaas (Oost-Vlaanderen), Belgium",Professional:,1966-1980,, , ,,,,,
,Name:,Luis,Family name:,Ocaña Pernia,Nationality:,Spain ,Gender:, ,Age:,48 years,Date of birth:,09-06-1945,Place of birth:,"Priego (Castilla-La Mancha), Spain ",Date of death:19-05-1994Place of death: ,"    Caupenne-d'Armagnac (Midi-Pyrenees), France",Professional:,1968-1977,, , ,,,,,
,Name:,Bernard,Family name:,Thévenet,Nationality:,France ,Gender:, ,Age:,71  years,Date of birth:,10-01-1948,Place of birth:,"Saint-Julien-de-Civry (Bourgogne), France ",Professional:,1970-1981,, , ,,,,,,,
,Name:,Christian,Family name:,Raymond,Nationality:,France ,Gender:, ,Age:,75  years,Date of birth:,24-12-1943,Place of birth:,"Avrillé (Pays de la Loire), France ",Professional:,1969-1975,, , ,,,,,,,
,Name:,Rolf,Family name:,Wolfshohl,Nationality:,Germany ,Gender:, ,Age:,80  years,Date of birth:,27-12-1938,Place of birth:,"Köln (Nordrhein-Westfalen), Germany ",Professional:,1959-1975,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Marino,Family name:,Basso,Nationality:,Italy ,Gender:, ,Age:,74  years,Date of birth:,01-06-1945,Place of birth:,"Caldogno (Veneto), Italy ",Professional:,1966-1978,, , ,,,,,,,
,Name:,Jean-Pierre,Family name:,Danguillaume,Nationality:,France ,Gender:, ,Age:,73  years,Date of birth:,25-05-1946,Place of birth:,"Joué-lés-Tours (Centre), France ",Professional:,1969-1978,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Walter,Family name:,Godefroot,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,02-07-1943,Place of birth:,"Gent (Oost-Vlaanderen), Belgium ",Professional:,1965-1979,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Rudi,Family name:,Altig,Nationality:,Germany ,Gender:, ,Age:,79 years,Date of birth:,18-03-1937,Place of birth:,"Mannheim (Baden-Wurttemberg), Germany ",Date of death:11-06-2016Place of death: ,"    Remagen (Rheinland-Pfalz), Germany",Professional:,1959-1971,Commemorations, , ,,,,,
,Name:,Marino,Family name:,Basso,Nationality:,Italy ,Gender:, ,Age:,74  years,Date of birth:,01-06-1945,Place of birth:,"Caldogno (Veneto), Italy ",Professional:,1966-1978,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Julien,Family name:,Stevens,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,25-02-1943,Place of birth:,"Mechelen (Antwerpen), Belgium ",Professional:,1963-1977,, , ,,,,,,,
,Name:,Eric,Family name:,Leman,Nationality:,Belgium ,Gender:, ,Age:,73  years,Date of birth:,17-07-1946,Place of birth:,"Ledegem (West-Vlaanderen), Belgium ",Professional:,1968-1977,, , ,,,,,,,
,Name:,Rik,Family name:,Van Looy,Nationality:,Belgium ,Gender:, ,Age:,85  years,Date of birth:,20-12-1933,Place of birth:,"Grobbendonk (Antwerpen), Belgium ",Professional:,1953-1970,, , ,,,,,,,
,Name:,Joaquim Francisco,Family name:,Fernandes Agostinho,Nationality:,Portugal ,Gender:, ,Age:,41 years,Date of birth:,07-04-1943,Place of birth:,"Torres Vedras (Lisboa), Portugal ",Date of death:10-05-1984Place of death: ,"    Lisboa (Lisboa), Portugal",Professional:,1968-1984,Websites:,http://www.trofeujoaquimagostinho.com/, , ,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Mariano,Family name:,Díaz Díaz,Nationality:,Spain ,Gender:, ,Age:,74 years,Date of birth:,17-09-1939,Place of birth:,"Villarejo de Salvanés (Madrid), Spain ",Date of death:05-04-2014Place of death: ,"    Villarejo de Salvanés (Madrid), Spain",Professional:,09/1965-1971,, , ,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Michele,Family name:,Dancelli,Nationality:,Italy ,Gender:, ,Age:,77  years,Date of birth:,08-05-1942,Place of birth:,"Castenedolo (Lombardia), Italy ",Professional:,1963-1974,, , ,,,,,,,
,Name:,Roger,Family name:,Pingeon,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,28-08-1940,Place of birth:,"Hauteville-Lompnes (Rhone-Alpes), France ",Date of death:19-03-2017Place of death: ,"    Beaupont (Rhone-Alpes), France",Professional:,1965-1974,, , ,,,,,
,Name:,Herman,Family name:,Van Springel,Nationality:,Belgium ,Gender:, ,Age:,76  years,Date of birth:,14-08-1943,Place of birth:,"Ranst (Antwerpen), Belgium ",Professional:,1965-1981,, , ,,,,,,,
,Name:,Eddy,Family name:,Merckx,Nationality:,Belgium ,Gender:, ,Age:,74  years,Date of birth:,17-06-1945,Place of birth:,"Meensel-Kiezegem (Brabant), Belgium ",Professional:,1965-1978,, , ,,,,,,,
,Name:,Felice,Family name:,Gimondi,Nationality:,Italy ,Gender:, ,Age:,76 years,Date of birth:,29-09-1942,Place of birth:,"Sedrina (Lombardia), Italy ",Date of death:16-08-2019Place of death: ,"    Giardini-Naxos (Sicilia), Italy",Professional:,1965-1979,Websites:,http://www.felicegimondi.com, , ,,,,
